support_case_id,support_case_created_ts_utc,support_case_created_date_utc,support_case_language,support_case_vertical,is_support_case_escalated_to_agent,support_case_state,support_case_city_id,support_case_order_id,support_case_user_persona
385757557,2024-06-01T16:38:31Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385690760,2024-06-01T14:43:10Z,2024-06-01,en,vertical_4,TRUE,closed,1055,514866378,persona_13
385807826,2024-06-01T18:02:55Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385879181,2024-06-01T20:04:38Z,2024-06-01,en,vertical_4,TRUE,closed,54,null,persona_13
385905123,2024-06-01T20:57:04Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385724181,2024-06-01T15:42:48Z,2024-06-01,en-us,vertical_5,FALSE,draft,830,null,persona_11
385479528,2024-06-01T06:53:32Z,2024-06-01,az,vertical_5,FALSE,draft,495,null,persona_11
385763533,2024-06-01T16:48:46Z,2024-06-01,en,vertical_2,TRUE,closed,13,175898728,persona_3
385762398,2024-06-01T16:46:45Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385965297,2024-06-01T23:51:54Z,2024-06-01,pl,vertical_4,FALSE,closed,159,1611365641,persona_6
385423327,2024-06-01T02:00:17Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385645847,2024-06-01T13:21:05Z,2024-06-01,uk,vertical_4,TRUE,closed,496,null,persona_6
385436870,2024-06-01T03:25:08Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385568156,2024-06-01T10:47:45Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1052,null,persona_11
385919323,2024-06-01T21:30:48Z,2024-06-01,en,vertical_4,TRUE,closed,386,null,persona_13
385575895,2024-06-01T11:03:49Z,2024-06-01,de,vertical_5,FALSE,draft,18,null,persona_11
385914542,2024-06-01T21:18:51Z,2024-06-01,ar-SA,vertical_5,FALSE,draft,662,null,persona_11
385533566,2024-06-01T09:27:38Z,2024-06-01,en-US,vertical_5,FALSE,draft,3,null,persona_11
385559911,2024-06-01T10:29:43Z,2024-06-01,en-us,vertical_5,FALSE,draft,404,null,persona_11
385726909,2024-06-01T15:47:32Z,2024-06-01,es,vertical_4,TRUE,closed,862,556092901,persona_6
385854713,2024-06-01T19:22:39Z,2024-06-01,en-US,vertical_5,FALSE,draft,443,null,persona_11
385712816,2024-06-01T15:23:11Z,2024-06-01,nl,vertical_5,FALSE,draft,266,null,persona_11
385622397,2024-06-01T12:36:13Z,2024-06-01,pl,vertical_5,FALSE,draft,558,1610628174,persona_11
385691170,2024-06-01T14:43:54Z,2024-06-01,en-us,vertical_5,FALSE,draft,409,null,persona_11
385933370,2024-06-01T22:07:52Z,2024-06-01,pl,vertical_5,FALSE,draft,558,1611313742,persona_11
385653228,2024-06-01T13:34:50Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385573863,2024-06-01T10:59:46Z,2024-06-01,uk,vertical_5,FALSE,draft,1086,null,persona_11
385908414,2024-06-01T21:04:15Z,2024-06-01,en-us,vertical_5,FALSE,draft,1583,null,persona_11
385425611,2024-06-01T02:14:01Z,2024-06-01,nl,vertical_5,FALSE,draft,79,1177235925,persona_11
385965540,2024-06-01T23:52:50Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385798500,2024-06-01T17:47:26Z,2024-06-01,az-az,vertical_5,FALSE,draft,1379,1738666805,persona_11
385777703,2024-06-01T17:12:33Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,393,null,persona_11
385910703,2024-06-01T21:09:42Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385714361,2024-06-01T15:25:49Z,2024-06-01,ro,vertical_5,FALSE,draft,462,null,persona_11
385484414,2024-06-01T07:10:27Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385878729,2024-06-01T20:03:49Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,18,1177706552,persona_11
385908937,2024-06-01T21:05:32Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385866349,2024-06-01T19:42:27Z,2024-06-01,cs-CZ,vertical_5,FALSE,draft,271,null,persona_11
385634497,2024-06-01T12:59:50Z,2024-06-01,en-us,vertical_5,FALSE,draft,55,null,persona_11
385781539,2024-06-01T17:18:57Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385429856,2024-06-01T02:40:20Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,1738220858,persona_11
385889602,2024-06-01T20:24:31Z,2024-06-01,ro,vertical_5,FALSE,draft,1060,1585025466,persona_11
385800704,2024-06-01T17:51:14Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385562688,2024-06-01T10:35:46Z,2024-06-01,ru,vertical_5,FALSE,draft,158,null,persona_11
385499172,2024-06-01T07:56:00Z,2024-06-01,en-gb,vertical_5,FALSE,draft,324,null,persona_11
385835403,2024-06-01T18:50:05Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385794264,2024-06-01T17:40:18Z,2024-06-01,pl,vertical_4,FALSE,closed,344,1610945736,persona_6
385798737,2024-06-01T17:47:52Z,2024-06-01,en,vertical_4,TRUE,closed,25,null,persona_6
385959220,2024-06-01T23:29:24Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385730209,2024-06-01T15:53:28Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,371,1733302185,persona_11
385742715,2024-06-01T16:14:15Z,2024-06-01,fr,vertical_4,TRUE,closed,18,1177433448,persona_6
385739358,2024-06-01T16:08:42Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,158,null,persona_11
385447550,2024-06-01T04:31:04Z,2024-06-01,az,vertical_4,TRUE,closed,335,null,persona_6
385538404,2024-06-01T09:39:48Z,2024-06-01,ru,vertical_5,FALSE,draft,307,null,persona_11
385750145,2024-06-01T16:26:29Z,2024-06-01,en-GB,vertical_5,FALSE,draft,271,1610729695,persona_11
385518429,2024-06-01T08:49:26Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,638,null,persona_11
385869397,2024-06-01T19:47:41Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,845,null,persona_11
385630964,2024-06-01T12:52:51Z,2024-06-01,ro,vertical_5,FALSE,draft,1048,1609399693,persona_11
385455821,2024-06-01T05:14:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,null,null,persona_11
385477488,2024-06-01T06:45:57Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,307,null,persona_11
385501957,2024-06-01T08:03:58Z,2024-06-01,hr-hr,vertical_5,FALSE,draft,585,null,persona_11
385489302,2024-06-01T07:26:02Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385782363,2024-06-01T17:20:20Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385711195,2024-06-01T15:20:13Z,2024-06-01,en-US,vertical_5,FALSE,draft,335,null,persona_11
385426111,2024-06-01T02:16:56Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385622211,2024-06-01T12:35:51Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385793167,2024-06-01T17:38:31Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385439179,2024-06-01T03:39:50Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,18,null,persona_11
385727867,2024-06-01T15:49:15Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385839090,2024-06-01T18:56:06Z,2024-06-01,en,vertical_5,FALSE,draft,532,null,persona_11
385839471,2024-06-01T18:56:48Z,2024-06-01,pl,vertical_4,TRUE,closed,1394,1611044466,persona_6
385531287,2024-06-01T09:22:01Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385754529,2024-06-01T16:33:29Z,2024-06-01,ro,vertical_4,FALSE,closed,1376,1610879362,persona_6
385822261,2024-06-01T18:28:04Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385434348,2024-06-01T03:08:42Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385873685,2024-06-01T19:54:58Z,2024-06-01,sk,vertical_2,TRUE,closed,326,175943740,persona_8
385822138,2024-06-01T18:27:51Z,2024-06-01,en-us,vertical_5,FALSE,draft,326,null,persona_11
385738860,2024-06-01T16:07:48Z,2024-06-01,en,vertical_4,TRUE,closed,343,null,persona_10
385913556,2024-06-01T21:16:24Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385606942,2024-06-01T12:06:43Z,2024-06-01,az,vertical_4,TRUE,closed,335,1741268951,persona_6
385751102,2024-06-01T16:27:58Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,496,null,persona_11
385932165,2024-06-01T22:04:37Z,2024-06-01,lt,vertical_4,FALSE,closed,250,1611279936,persona_6
385842660,2024-06-01T19:01:59Z,2024-06-01,en,vertical_2,FALSE,closed,324,175927365,persona_3
385432880,2024-06-01T02:59:50Z,2024-06-01,en,vertical_2,TRUE,closed,9,175793356,persona_8
385919652,2024-06-01T21:31:44Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,496,null,persona_11
385764832,2024-06-01T16:50:59Z,2024-06-01,lv-LV,vertical_5,FALSE,draft,3,null,persona_11
385938669,2024-06-01T22:23:20Z,2024-06-01,en,vertical_4,TRUE,closed,396,1177819054,persona_13
385901647,2024-06-01T20:49:29Z,2024-06-01,en,vertical_2,TRUE,closed,324,175945750,persona_8
385650199,2024-06-01T13:29:00Z,2024-06-01,th,vertical_4,TRUE,closed,881,null,persona_6
385642774,2024-06-01T13:15:21Z,2024-06-01,pt,vertical_5,FALSE,draft,437,null,persona_11
385435159,2024-06-01T03:14:13Z,2024-06-01,hu,vertical_4,FALSE,closed,451,1610238974,persona_6
385686529,2024-06-01T14:35:38Z,2024-06-01,en-gb,vertical_5,FALSE,draft,753,null,persona_11
385479220,2024-06-01T06:52:22Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385479479,2024-06-01T06:53:20Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385492008,2024-06-01T07:34:48Z,2024-06-01,en-GB,vertical_5,FALSE,draft,3,1610375111,persona_11
385918444,2024-06-01T21:28:31Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,18,1177784780,persona_11
385618760,2024-06-01T12:29:16Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385447360,2024-06-01T04:30:02Z,2024-06-01,fr,vertical_5,FALSE,draft,18,1177285549,persona_11
385785408,2024-06-01T17:25:27Z,2024-06-01,en-US,vertical_5,FALSE,draft,13,null,persona_11
385626155,2024-06-01T12:43:33Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,463,null,persona_11
385854708,2024-06-01T19:22:39Z,2024-06-01,en-us,vertical_5,FALSE,draft,373,null,persona_11
385535434,2024-06-01T09:32:09Z,2024-06-01,uk,vertical_4,FALSE,closed,501,1076324746,persona_6
385429332,2024-06-01T02:37:04Z,2024-06-01,en,vertical_4,FALSE,closed,9,1610231750,persona_6
385799008,2024-06-01T17:48:22Z,2024-06-01,en-GB,vertical_5,FALSE,draft,438,null,persona_11
385642707,2024-06-01T13:15:14Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385668114,2024-06-01T14:02:25Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,438,null,persona_11
385931559,2024-06-01T22:02:56Z,2024-06-01,en,vertical_4,TRUE,closed,25,514976937,persona_13
385480965,2024-06-01T06:58:42Z,2024-06-01,en-us,vertical_5,FALSE,draft,334,null,persona_11
385604700,2024-06-01T12:02:19Z,2024-06-01,en-US,vertical_5,FALSE,draft,9,null,persona_11
385557130,2024-06-01T10:23:49Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,15,null,persona_11
385590286,2024-06-01T11:32:46Z,2024-06-01,es,vertical_5,FALSE,draft,687,null,persona_11
385772306,2024-06-01T17:03:24Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,158,null,persona_11
385839139,2024-06-01T18:56:12Z,2024-06-01,az,vertical_4,TRUE,closed,335,1742185246,persona_6
385421504,2024-06-01T01:49:59Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,662,null,persona_11
385942310,2024-06-01T22:33:59Z,2024-06-01,en,vertical_4,TRUE,closed,25,null,persona_13
385662109,2024-06-01T13:51:16Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,501,null,persona_11
385681440,2024-06-01T14:26:31Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385582484,2024-06-01T11:16:47Z,2024-06-01,ro,vertical_2,FALSE,closed,463,175830673,persona_8
385749758,2024-06-01T16:25:51Z,2024-06-01,az,vertical_5,FALSE,draft,335,null,persona_11
385942374,2024-06-01T22:34:09Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,null,null,persona_11
385571650,2024-06-01T10:54:58Z,2024-06-01,en,vertical_4,TRUE,closed,25,null,persona_6
385417381,2024-06-01T01:26:25Z,2024-06-01,en-US,vertical_5,FALSE,draft,9,null,persona_11
385950585,2024-06-01T23:00:18Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385854810,2024-06-01T19:22:49Z,2024-06-01,uk,vertical_2,TRUE,closed,158,175934118,persona_3
385519383,2024-06-01T08:52:07Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385926441,2024-06-01T21:49:23Z,2024-06-01,pt-pt,vertical_5,FALSE,draft,386,null,persona_11
385659372,2024-06-01T13:46:12Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,344,null,persona_11
385765189,2024-06-01T16:51:35Z,2024-06-01,lt,vertical_4,TRUE,closed,9,null,persona_13
385677748,2024-06-01T14:19:49Z,2024-06-01,sw-tz,vertical_5,FALSE,draft,343,null,persona_11
385422608,2024-06-01T01:56:30Z,2024-06-01,en-gb,vertical_5,FALSE,draft,74,null,persona_11
385830916,2024-06-01T18:42:39Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,9,null,persona_11
385690951,2024-06-01T14:43:30Z,2024-06-01,pl-PL,vertical_5,FALSE,draft,449,null,persona_11
385674751,2024-06-01T14:14:17Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385447780,2024-06-01T04:32:24Z,2024-06-01,en,vertical_5,FALSE,draft,9,null,persona_11
385687103,2024-06-01T14:36:40Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385608591,2024-06-01T12:09:50Z,2024-06-01,en,vertical_2,FALSE,closed,386,175838143,persona_8
385583508,2024-06-01T11:18:49Z,2024-06-01,en-GB,vertical_5,FALSE,draft,137,null,persona_11
385438831,2024-06-01T03:37:39Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385672133,2024-06-01T14:09:25Z,2024-06-01,en,vertical_4,TRUE,closed,320,null,persona_6
385542607,2024-06-01T09:50:24Z,2024-06-01,en-gb,vertical_5,FALSE,draft,375,null,persona_11
385566787,2024-06-01T10:44:48Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385612719,2024-06-01T12:17:41Z,2024-06-01,ru,vertical_5,FALSE,draft,158,null,persona_11
385593810,2024-06-01T11:40:07Z,2024-06-01,en,vertical_2,TRUE,closed,324,175833165,persona_8
385620530,2024-06-01T12:32:39Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,271,null,persona_11
385698633,2024-06-01T14:57:31Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385522477,2024-06-01T09:00:15Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1202,1610397147,persona_11
385435513,2024-06-01T03:16:35Z,2024-06-01,en-gb,vertical_5,FALSE,draft,307,null,persona_11
385703299,2024-06-01T15:05:52Z,2024-06-01,pl,vertical_4,FALSE,closed,307,null,persona_6
385437555,2024-06-01T03:29:36Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385713889,2024-06-01T15:25:01Z,2024-06-01,en-GB,vertical_5,FALSE,draft,136,null,persona_11
385926688,2024-06-01T21:50:00Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,437,null,persona_11
385852021,2024-06-01T19:17:55Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
385483342,2024-06-01T07:07:02Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,326,175795503,persona_11
385539011,2024-06-01T09:41:13Z,2024-06-01,en-us,vertical_5,FALSE,draft,375,null,persona_11
385731582,2024-06-01T15:55:51Z,2024-06-01,ka-GE,vertical_5,FALSE,draft,15,null,persona_11
385908755,2024-06-01T21:05:06Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385426168,2024-06-01T02:17:15Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385758542,2024-06-01T16:40:12Z,2024-06-01,pl-pl,vertical_5,FALSE,draft,567,1610889546,persona_11
385459238,2024-06-01T05:30:17Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385668519,2024-06-01T14:03:11Z,2024-06-01,sk-SK,vertical_5,FALSE,draft,525,null,persona_11
385425760,2024-06-01T02:14:48Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385673633,2024-06-01T14:12:21Z,2024-06-01,en-US,vertical_5,FALSE,draft,9,null,persona_11
385897237,2024-06-01T20:40:07Z,2024-06-01,en-GB,vertical_5,FALSE,draft,54,null,persona_11
385717804,2024-06-01T15:31:56Z,2024-06-01,pt,vertical_4,FALSE,closed,837,1176717589,persona_13
385491164,2024-06-01T07:32:18Z,2024-06-01,es,vertical_5,FALSE,draft,150,null,persona_11
385404754,2024-06-01T00:21:39Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385894460,2024-06-01T20:34:16Z,2024-06-01,pt,vertical_5,FALSE,draft,437,null,persona_11
385750250,2024-06-01T16:26:38Z,2024-06-01,pl,vertical_5,FALSE,draft,1936,null,persona_11
385512748,2024-06-01T08:34:09Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,499,null,persona_11
385715467,2024-06-01T15:27:42Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385892034,2024-06-01T20:29:23Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385737201,2024-06-01T16:05:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,703,null,persona_11
385681115,2024-06-01T14:25:55Z,2024-06-01,ka-GE,vertical_5,FALSE,draft,307,null,persona_11
385737676,2024-06-01T16:05:50Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,307,null,persona_11
385930879,2024-06-01T22:00:59Z,2024-06-01,cs-cz,vertical_5,FALSE,draft,456,null,persona_11
385639864,2024-06-01T13:09:42Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385433816,2024-06-01T03:05:38Z,2024-06-01,zh,vertical_4,FALSE,closed,881,null,persona_13
385589506,2024-06-01T11:31:13Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,1,null,persona_11
385539288,2024-06-01T09:41:56Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,344,null,persona_11
385576268,2024-06-01T11:04:33Z,2024-06-01,ru,vertical_5,FALSE,draft,335,null,persona_11
385872734,2024-06-01T19:53:21Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,468,1611125747,persona_11
385562698,2024-06-01T10:35:47Z,2024-06-01,en-us,vertical_5,FALSE,draft,136,null,persona_11
385719486,2024-06-01T15:34:46Z,2024-06-01,az-az,vertical_5,FALSE,draft,423,null,persona_11
385446676,2024-06-01T04:26:05Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,325,null,persona_11
385957723,2024-06-01T23:23:56Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385886260,2024-06-01T20:17:59Z,2024-06-01,lt,vertical_5,FALSE,draft,250,null,persona_11
385800300,2024-06-01T17:50:34Z,2024-06-01,az-az,vertical_5,FALSE,draft,15,null,persona_11
385877662,2024-06-01T20:01:58Z,2024-06-01,en-US,vertical_5,FALSE,draft,null,null,persona_11
385580509,2024-06-01T11:12:57Z,2024-06-01,uk,vertical_5,FALSE,draft,491,null,persona_11
385738736,2024-06-01T16:07:35Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385440876,2024-06-01T03:50:43Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385964978,2024-06-01T23:50:38Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1062,null,persona_11
385916246,2024-06-01T21:23:03Z,2024-06-01,en-US,vertical_5,FALSE,draft,1,null,persona_11
385466423,2024-06-01T06:02:26Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385910114,2024-06-01T21:08:17Z,2024-06-01,pt,vertical_2,TRUE,closed,437,175949116,persona_8
385554474,2024-06-01T10:18:06Z,2024-06-01,ka,vertical_5,FALSE,draft,15,null,persona_11
385962589,2024-06-01T23:41:30Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385821390,2024-06-01T18:26:36Z,2024-06-01,de,vertical_5,FALSE,draft,720,null,persona_11
385592774,2024-06-01T11:38:00Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385864697,2024-06-01T19:39:43Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,297,null,persona_11
385543187,2024-06-01T09:51:45Z,2024-06-01,th,vertical_4,TRUE,closed,881,1741937188,persona_6
385771685,2024-06-01T17:02:23Z,2024-06-01,ka-ge,vertical_5,FALSE,draft,39,null,persona_11
385725272,2024-06-01T15:44:42Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,null,persona_11
385726020,2024-06-01T15:45:56Z,2024-06-01,en,vertical_4,TRUE,closed,25,514431726,persona_6
385468285,2024-06-01T06:10:04Z,2024-06-01,fr,vertical_5,FALSE,draft,18,1177065279,persona_11
385487197,2024-06-01T07:19:31Z,2024-06-01,cs,vertical_4,TRUE,closed,271,null,persona_13
385403589,2024-06-01T00:15:55Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385478885,2024-06-01T06:51:12Z,2024-06-01,en-US,vertical_5,FALSE,draft,442,null,persona_11
385579679,2024-06-01T11:11:19Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,499,1076350832,persona_11
385674536,2024-06-01T14:13:54Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,325,175868991,persona_11
385919360,2024-06-01T21:30:55Z,2024-06-01,az-az,vertical_5,FALSE,draft,335,null,persona_11
385612918,2024-06-01T12:18:07Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,307,null,persona_11
385733906,2024-06-01T15:59:43Z,2024-06-01,en,vertical_5,FALSE,draft,136,null,persona_11
385438425,2024-06-01T03:34:52Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385809024,2024-06-01T18:05:10Z,2024-06-01,en-US,vertical_5,FALSE,draft,15,null,persona_11
385785004,2024-06-01T17:24:45Z,2024-06-01,en-GB,vertical_5,FALSE,draft,409,null,persona_11
385866770,2024-06-01T19:43:10Z,2024-06-01,et-EE,vertical_5,FALSE,draft,null,null,persona_11
385414491,2024-06-01T01:10:26Z,2024-06-01,en-US,vertical_5,FALSE,draft,325,null,persona_11
385734493,2024-06-01T16:00:40Z,2024-06-01,th,vertical_4,TRUE,closed,881,null,persona_6
385760215,2024-06-01T16:43:07Z,2024-06-01,az,vertical_2,TRUE,closed,335,null,persona_12
385854945,2024-06-01T19:23:02Z,2024-06-01,uk,vertical_5,FALSE,draft,158,null,persona_11
385822759,2024-06-01T18:28:51Z,2024-06-01,uk-UA,vertical_5,FALSE,draft,158,null,persona_11
385933716,2024-06-01T22:08:52Z,2024-06-01,en-GB,vertical_5,FALSE,draft,759,null,persona_11
385768237,2024-06-01T16:56:42Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385554161,2024-06-01T10:17:19Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385711588,2024-06-01T15:20:59Z,2024-06-01,es-es,vertical_5,FALSE,draft,862,null,persona_11
385654440,2024-06-01T13:36:59Z,2024-06-01,uk,vertical_4,FALSE,closed,1079,null,persona_6
385543663,2024-06-01T09:52:53Z,2024-06-01,en,vertical_3,FALSE,draft,158,null,persona_13
385511862,2024-06-01T08:31:39Z,2024-06-01,th,vertical_4,TRUE,closed,881,1741949359,persona_13
385760372,2024-06-01T16:43:23Z,2024-06-01,pl,vertical_2,FALSE,closed,350,175895702,persona_8
385458970,2024-06-01T05:29:04Z,2024-06-01,en-us,vertical_5,FALSE,draft,320,null,persona_11
385657199,2024-06-01T13:42:21Z,2024-06-01,pt,vertical_3,TRUE,closed,437,217140076,persona_13
385663781,2024-06-01T13:54:30Z,2024-06-01,ar-sa,vertical_5,FALSE,draft,null,null,persona_11
385802908,2024-06-01T17:54:46Z,2024-06-01,uk-ua,vertical_5,FALSE,draft,1084,null,persona_11
385469502,2024-06-01T06:14:40Z,2024-06-01,ru,vertical_2,TRUE,closed,1,175794240,persona_8
385915401,2024-06-01T21:20:58Z,2024-06-01,ro,vertical_5,FALSE,draft,325,null,persona_11
385623242,2024-06-01T12:37:55Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,1736421860,persona_11
385776967,2024-06-01T17:11:17Z,2024-06-01,fr,vertical_5,FALSE,draft,18,null,persona_11
385830984,2024-06-01T18:42:45Z,2024-06-01,es-es,vertical_5,FALSE,draft,1013,null,persona_11
385540320,2024-06-01T09:44:36Z,2024-06-01,es-419,vertical_5,FALSE,draft,862,null,persona_11
385966096,2024-06-01T23:54:50Z,2024-06-01,fr-fr,vertical_5,FALSE,draft,18,1177859065,persona_11
385864473,2024-06-01T19:39:20Z,2024-06-01,pt-PT,vertical_5,FALSE,draft,386,null,persona_11
385886637,2024-06-01T20:18:45Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385667376,2024-06-01T14:01:02Z,2024-06-01,en-US,vertical_5,FALSE,draft,324,null,persona_11
385762042,2024-06-01T16:46:10Z,2024-06-01,en,vertical_2,TRUE,closed,335,175899733,persona_8
385773351,2024-06-01T17:05:07Z,2024-06-01,ro-ro,vertical_5,FALSE,draft,1056,null,persona_11
385717685,2024-06-01T15:31:42Z,2024-06-01,ru-RU,vertical_5,FALSE,draft,1,null,persona_11
385729664,2024-06-01T15:52:29Z,2024-06-01,ro-RO,vertical_5,FALSE,draft,463,null,persona_11
385448033,2024-06-01T04:33:47Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,null,persona_11
385842488,2024-06-01T19:01:43Z,2024-06-01,ru-ru,vertical_5,FALSE,draft,498,null,persona_11
385762741,2024-06-01T16:47:19Z,2024-06-01,en-us,vertical_5,FALSE,draft,137,null,persona_11
385553491,2024-06-01T10:15:48Z,2024-06-01,th,vertical_5,FALSE,draft,881,null,persona_11
385702649,2024-06-01T15:04:40Z,2024-06-01,en,vertical_4,TRUE,closed,307,null,persona_10
385906062,2024-06-01T20:59:10Z,2024-06-01,hu,vertical_5,FALSE,draft,7,null,persona_11
385540055,2024-06-01T09:43:53Z,2024-06-01,en-us,vertical_5,FALSE,draft,54,null,persona_11
385865315,2024-06-01T19:40:42Z,2024-06-01,th-th,vertical_5,FALSE,draft,881,1742412611,persona_11
385557663,2024-06-01T10:24:54Z,2024-06-01,en-GB,vertical_5,FALSE,draft,39,null,persona_11
385710731,2024-06-01T15:19:22Z,2024-06-01,en-GB,vertical_5,FALSE,draft,25,null,persona_11
385613435,2024-06-01T12:19:11Z,2024-06-01,en-US,vertical_5,FALSE,draft,137,null,persona_11
