support_case_id,interaction_requested_event_id,request_created,response_created,interaction_option
385537480,2754606424,2024-06-01T09:37:32Z,2024-06-01T09:37:32Z,doesnt_solve_issue
385539288,2754622684,2024-06-01T09:42:03Z,2024-06-01T09:42:03Z,doesnt_solve_issue
385557222,2754782099,2024-06-01T10:24:22Z,2024-06-01T10:24:22Z,doesnt_solve_issue
385920972,2757906964,2024-06-01T21:36:17Z,2024-06-01T21:36:17Z,doesnt_solve_issue
385906062,2757779561,2024-06-01T20:59:32Z,2024-06-01T20:59:32Z,solves_issue
385911613,2757827115,2024-06-01T21:12:47Z,2024-06-01T21:12:47Z,doesnt_solve_issue
385896764,2757698755,2024-06-01T20:39:12Z,2024-06-01T20:39:12Z,doesnt_solve_issue
385920972,2757904453,2024-06-01T21:35:29Z,2024-06-01T21:35:29Z,solves_issue
385487969,2754171522,2024-06-01T07:21:54Z,2024-06-01T07:21:54Z,solves_issue
385502067,2754293509,2024-06-01T08:04:29Z,2024-06-01T08:04:29Z,doesnt_solve_issue
385494562,2754227601,2024-06-01T07:42:24Z,2024-06-01T07:42:24Z,solves_issue
385450575,2753849252,2024-06-01T04:47:26Z,2024-06-01T04:47:26Z,solves_issue
385472495,2754036797,2024-06-01T06:26:44Z,2024-06-01T06:26:44Z,solves_issue
385473589,2754048108,2024-06-01T06:32:00Z,2024-06-01T06:32:00Z,doesnt_solve_issue
385957390,2758223987,2024-06-01T23:23:26Z,2024-06-01T23:23:26Z,solves_issue
385427397,2753650997,2024-06-01T02:24:57Z,2024-06-01T02:24:57Z,doesnt_solve_issue
385411299,2753509135,2024-06-01T00:54:18Z,2024-06-01T00:54:18Z,doesnt_solve_issue
385945779,2758119626,2024-06-01T22:44:44Z,2024-06-01T22:44:44Z,solves_issue
385952600,2758180562,2024-06-01T23:07:21Z,2024-06-01T23:07:21Z,doesnt_solve_issue
385408436,2753483500,2024-06-01T00:40:05Z,2024-06-01T00:40:05Z,doesnt_solve_issue
385965221,2758292328,2024-06-01T23:51:48Z,2024-06-01T23:51:48Z,doesnt_solve_issue
385434071,2753707977,2024-06-01T03:07:09Z,2024-06-01T03:07:09Z,solves_issue
385435159,2753717919,2024-06-01T03:14:46Z,2024-06-01T03:14:46Z,doesnt_solve_issue
385429544,2753669844,2024-06-01T02:38:56Z,2024-06-01T02:38:56Z,solves_issue
385446361,2753812943,2024-06-01T04:24:26Z,2024-06-01T04:24:26Z,solves_issue
385434071,2753707943,2024-06-01T03:07:06Z,2024-06-01T03:07:06Z,solves_issue
385442369,2753779474,2024-06-01T04:01:02Z,2024-06-01T04:01:02Z,doesnt_solve_issue
385400932,2753415491,2024-06-01T00:04:41Z,2024-06-01T00:04:41Z,solves_issue
385799757,2756880607,2024-06-01T17:50:45Z,2024-06-01T17:50:45Z,doesnt_solve_issue
385709209,2756105564,2024-06-01T15:16:55Z,2024-06-01T15:16:55Z,doesnt_solve_issue
385727411,2756263477,2024-06-01T15:49:26Z,2024-06-01T15:49:26Z,doesnt_solve_issue
385734471,2756320554,2024-06-01T16:00:57Z,2024-06-01T16:00:57Z,doesnt_solve_issue
385694940,2755982902,2024-06-01T14:51:08Z,2024-06-01T14:51:08Z,doesnt_solve_issue
385689825,2755937879,2024-06-01T14:41:40Z,2024-06-01T14:41:40Z,doesnt_solve_issue
385707316,2756088301,2024-06-01T15:13:20Z,2024-06-01T15:13:20Z,doesnt_solve_issue
385699639,2756022168,2024-06-01T14:59:22Z,2024-06-01T14:59:22Z,solves_issue
385736379,2756340659,2024-06-01T16:04:45Z,2024-06-01T16:04:45Z,doesnt_solve_issue
385633474,2755450801,2024-06-01T12:58:08Z,2024-06-01T12:58:08Z,doesnt_solve_issue
385636238,2755475157,2024-06-01T13:03:18Z,2024-06-01T13:03:18Z,doesnt_solve_issue
385677585,2755832884,2024-06-01T14:19:41Z,2024-06-01T14:19:41Z,doesnt_solve_issue
385652598,2755621346,2024-06-01T13:34:24Z,2024-06-01T13:34:24Z,solves_issue
385879158,2757549142,2024-06-01T20:04:46Z,2024-06-01T20:04:46Z,solves_issue
385881912,2757574547,2024-06-01T20:10:21Z,2024-06-01T20:10:21Z,solves_issue
385597890,2755139556,2024-06-01T11:48:43Z,2024-06-01T11:48:43Z,doesnt_solve_issue
385619269,2755325890,2024-06-01T12:30:20Z,2024-06-01T12:30:20Z,doesnt_solve_issue
385547451,2754695684,2024-06-01T10:02:04Z,2024-06-01T10:02:04Z,doesnt_solve_issue
385557663,2754786981,2024-06-01T10:25:30Z,2024-06-01T10:25:30Z,solves_issue
385542161,2754648977,2024-06-01T09:49:31Z,2024-06-01T09:49:31Z,solves_issue
385531746,2754556194,2024-06-01T09:23:22Z,2024-06-01T09:23:22Z,solves_issue
385909515,2757806652,2024-06-01T21:06:53Z,2024-06-01T21:06:53Z,doesnt_solve_issue
385921597,2757912827,2024-06-01T21:38:03Z,2024-06-01T21:38:03Z,solves_issue
385898676,2757714747,2024-06-01T20:43:11Z,2024-06-01T20:43:11Z,solves_issue
385925896,2757946123,2024-06-01T21:47:57Z,2024-06-01T21:47:57Z,doesnt_solve_issue
385513799,2754395101,2024-06-01T08:37:11Z,2024-06-01T08:37:11Z,doesnt_solve_issue
385454635,2753883682,2024-06-01T05:08:50Z,2024-06-01T05:08:50Z,doesnt_solve_issue
385454907,2753885812,2024-06-01T05:10:12Z,2024-06-01T05:10:12Z,solves_issue
385949963,2758157720,2024-06-01T22:58:51Z,2024-06-01T22:58:51Z,doesnt_solve_issue
385422681,2753609347,2024-06-01T01:57:14Z,2024-06-01T01:57:14Z,doesnt_solve_issue
385435397,2753719452,2024-06-01T03:15:55Z,2024-06-01T03:15:55Z,doesnt_solve_issue
385434071,2753708020,2024-06-01T03:07:11Z,2024-06-01T03:07:11Z,solves_issue
385434132,2753708877,2024-06-01T03:07:47Z,2024-06-01T03:07:47Z,doesnt_solve_issue
385406717,2753468353,2024-06-01T00:32:01Z,2024-06-01T00:32:01Z,doesnt_solve_issue
385794183,2756829813,2024-06-01T17:40:48Z,2024-06-01T17:40:48Z,doesnt_solve_issue
385764155,2756572721,2024-06-01T16:49:55Z,2024-06-01T16:49:55Z,doesnt_solve_issue
385769523,2756617814,2024-06-01T16:58:51Z,2024-06-01T16:58:51Z,doesnt_solve_issue
385810487,2756971562,2024-06-01T18:08:32Z,2024-06-01T18:08:32Z,doesnt_solve_issue
385822243,2757072010,2024-06-01T18:28:37Z,2024-06-01T18:28:37Z,doesnt_solve_issue
385763039,2756563009,2024-06-01T16:47:58Z,2024-06-01T16:47:58Z,doesnt_solve_issue
385756829,2756512101,2024-06-01T16:37:39Z,2024-06-01T16:37:39Z,doesnt_solve_issue
385692535,2755961721,2024-06-01T14:46:40Z,2024-06-01T14:46:40Z,doesnt_solve_issue
385732626,2756303352,2024-06-01T15:57:40Z,2024-06-01T15:57:40Z,doesnt_solve_issue
385696400,2755994256,2024-06-01T14:53:29Z,2024-06-01T14:53:29Z,solves_issue
385686015,2755908323,2024-06-01T14:35:29Z,2024-06-01T14:35:29Z,solves_issue
385633956,2755454179,2024-06-01T12:58:51Z,2024-06-01T12:58:51Z,doesnt_solve_issue
385652499,2755620012,2024-06-01T13:34:07Z,2024-06-01T13:34:07Z,doesnt_solve_issue
385842846,2757244957,2024-06-01T19:02:25Z,2024-06-01T19:02:25Z,doesnt_solve_issue
385874840,2757525852,2024-06-01T19:59:54Z,2024-06-01T19:59:54Z,doesnt_solve_issue
385852800,2757335120,2024-06-01T19:20:46Z,2024-06-01T19:20:46Z,solves_issue
385862769,2757412673,2024-06-01T19:36:40Z,2024-06-01T19:36:40Z,doesnt_solve_issue
385836115,2757188674,2024-06-01T18:51:25Z,2024-06-01T18:51:25Z,solves_issue
385833882,2757171076,2024-06-01T18:47:56Z,2024-06-01T18:47:56Z,doesnt_solve_issue
385585280,2755034673,2024-06-01T11:24:28Z,2024-06-01T11:24:28Z,doesnt_solve_issue
385584028,2755016466,2024-06-01T11:20:01Z,2024-06-01T11:20:01Z,doesnt_solve_issue
385568125,2754878058,2024-06-01T10:47:47Z,2024-06-01T10:47:47Z,doesnt_solve_issue
385598334,2755149162,2024-06-01T11:50:49Z,2024-06-01T11:50:49Z,doesnt_solve_issue
385548173,2754702735,2024-06-01T10:03:56Z,2024-06-01T10:03:56Z,doesnt_solve_issue
385544069,2754669659,2024-06-01T09:55:16Z,2024-06-01T09:55:16Z,solves_issue
385531834,2754561066,2024-06-01T09:24:43Z,2024-06-01T09:24:43Z,doesnt_solve_issue
385942569,2758091734,2024-06-01T22:34:54Z,2024-06-01T22:34:54Z,solves_issue
385926184,2757948842,2024-06-01T21:48:45Z,2024-06-01T21:48:45Z,doesnt_solve_issue
385920858,2757903799,2024-06-01T21:35:16Z,2024-06-01T21:35:16Z,solves_issue
385928472,2757968644,2024-06-01T21:54:38Z,2024-06-01T21:54:38Z,doesnt_solve_issue
385922813,2757923833,2024-06-01T21:41:22Z,2024-06-01T21:41:22Z,doesnt_solve_issue
385908857,2757801635,2024-06-01T21:05:29Z,2024-06-01T21:05:29Z,doesnt_solve_issue
385914348,2757848031,2024-06-01T21:18:37Z,2024-06-01T21:18:37Z,doesnt_solve_issue
385494427,2754226063,2024-06-01T07:41:57Z,2024-06-01T07:41:57Z,doesnt_solve_issue
385495089,2754232123,2024-06-01T07:43:55Z,2024-06-01T07:43:55Z,doesnt_solve_issue
385507115,2754337505,2024-06-01T08:19:00Z,2024-06-01T08:19:00Z,solves_issue
385486222,2754156535,2024-06-01T07:16:18Z,2024-06-01T07:16:18Z,doesnt_solve_issue
385464935,2753970865,2024-06-01T05:56:34Z,2024-06-01T05:56:34Z,doesnt_solve_issue
385454907,2753887252,2024-06-01T05:11:01Z,2024-06-01T05:11:01Z,solves_issue
385415058,2753543173,2024-06-01T01:13:29Z,2024-06-01T01:13:29Z,doesnt_solve_issue
385949190,2758149478,2024-06-01T22:56:01Z,2024-06-01T22:56:01Z,doesnt_solve_issue
385962494,2758272475,2024-06-01T23:43:16Z,2024-06-01T23:43:16Z,solves_issue
385434958,2753716165,2024-06-01T03:13:23Z,2024-06-01T03:13:23Z,doesnt_solve_issue
385437424,2753736233,2024-06-01T03:28:54Z,2024-06-01T03:28:54Z,solves_issue
385789835,2756790880,2024-06-01T17:33:16Z,2024-06-01T17:33:16Z,solves_issue
385772548,2756644378,2024-06-01T17:04:11Z,2024-06-01T17:04:11Z,solves_issue
385795079,2756841424,2024-06-01T17:43:04Z,2024-06-01T17:43:04Z,doesnt_solve_issue
385782378,2756728930,2024-06-01T17:21:05Z,2024-06-01T17:21:05Z,doesnt_solve_issue
385794264,2756827725,2024-06-01T17:40:22Z,2024-06-01T17:40:22Z,doesnt_solve_issue
385696928,2755999539,2024-06-01T14:54:38Z,2024-06-01T14:54:38Z,solves_issue
385712770,2756137430,2024-06-01T15:23:45Z,2024-06-01T15:23:45Z,solves_issue
385720029,2756199931,2024-06-01T15:36:26Z,2024-06-01T15:36:26Z,doesnt_solve_issue
385706367,2756080146,2024-06-01T15:11:39Z,2024-06-01T15:11:39Z,doesnt_solve_issue
385692531,2755963365,2024-06-01T14:47:00Z,2024-06-01T14:47:00Z,doesnt_solve_issue
385699360,2756022596,2024-06-01T14:59:26Z,2024-06-01T14:59:26Z,doesnt_solve_issue
385747468,2756432322,2024-06-01T16:22:29Z,2024-06-01T16:22:29Z,doesnt_solve_issue
385717805,2756177324,2024-06-01T15:32:01Z,2024-06-01T15:32:01Z,doesnt_solve_issue
385731255,2756292281,2024-06-01T15:55:32Z,2024-06-01T15:55:32Z,solves_issue
385747047,2756427699,2024-06-01T16:21:35Z,2024-06-01T16:21:35Z,solves_issue
385711468,2756124433,2024-06-01T15:20:57Z,2024-06-01T15:20:57Z,doesnt_solve_issue
385635593,2755470003,2024-06-01T13:02:14Z,2024-06-01T13:02:14Z,doesnt_solve_issue
385661610,2755695411,2024-06-01T13:50:28Z,2024-06-01T13:50:28Z,doesnt_solve_issue
385660242,2755683543,2024-06-01T13:47:53Z,2024-06-01T13:47:53Z,solves_issue
385860878,2757401109,2024-06-01T19:34:14Z,2024-06-01T19:34:14Z,doesnt_solve_issue
385888436,2757628354,2024-06-01T20:22:22Z,2024-06-01T20:22:22Z,doesnt_solve_issue
385830561,2757143970,2024-06-01T18:42:29Z,2024-06-01T18:42:29Z,doesnt_solve_issue
385873889,2757505020,2024-06-01T19:55:28Z,2024-06-01T19:55:28Z,doesnt_solve_issue
385889637,2757639054,2024-06-01T20:24:49Z,2024-06-01T20:24:49Z,doesnt_solve_issue
385842530,2757245954,2024-06-01T19:02:38Z,2024-06-01T19:02:38Z,doesnt_solve_issue
385563255,2754835287,2024-06-01T10:37:07Z,2024-06-01T10:37:07Z,doesnt_solve_issue
385592127,2755089067,2024-06-01T11:37:05Z,2024-06-01T11:37:05Z,doesnt_solve_issue
385603191,2755190662,2024-06-01T12:00:28Z,2024-06-01T12:00:28Z,solves_issue
385619910,2755332007,2024-06-01T12:31:42Z,2024-06-01T12:31:42Z,doesnt_solve_issue
385530192,2754544157,2024-06-01T09:19:55Z,2024-06-01T09:19:55Z,doesnt_solve_issue
385518589,2754437080,2024-06-01T08:50:02Z,2024-06-01T08:50:02Z,doesnt_solve_issue
385538356,2754614726,2024-06-01T09:39:47Z,2024-06-01T09:39:47Z,solves_issue
385899430,2757720922,2024-06-01T20:44:38Z,2024-06-01T20:44:38Z,doesnt_solve_issue
385935414,2758029508,2024-06-01T22:13:55Z,2024-06-01T22:13:55Z,solves_issue
385928878,2757972454,2024-06-01T21:55:45Z,2024-06-01T21:55:45Z,solves_issue
385917127,2757871466,2024-06-01T21:25:24Z,2024-06-01T21:25:24Z,doesnt_solve_issue
385938669,2758058241,2024-06-01T22:23:52Z,2024-06-01T22:23:52Z,doesnt_solve_issue
385496161,2754241668,2024-06-01T07:47:01Z,2024-06-01T07:47:01Z,doesnt_solve_issue
385499673,2754274896,2024-06-01T07:58:16Z,2024-06-01T07:58:16Z,doesnt_solve_issue
385476526,2754075062,2024-06-01T06:43:57Z,2024-06-01T06:43:57Z,doesnt_solve_issue
385484908,2754144797,2024-06-01T07:12:10Z,2024-06-01T07:12:10Z,solves_issue
385465489,2753975829,2024-06-01T05:59:07Z,2024-06-01T05:59:07Z,doesnt_solve_issue
385463312,2753957491,2024-06-01T05:49:22Z,2024-06-01T05:49:22Z,doesnt_solve_issue
385453998,2753878055,2024-06-01T05:05:32Z,2024-06-01T05:05:32Z,doesnt_solve_issue
385461070,2753937358,2024-06-01T05:38:51Z,2024-06-01T05:38:51Z,doesnt_solve_issue
385454907,2753888151,2024-06-01T05:11:28Z,2024-06-01T05:11:28Z,solves_issue
385451068,2753854319,2024-06-01T04:50:40Z,2024-06-01T04:50:40Z,doesnt_solve_issue
385454907,2753887867,2024-06-01T05:11:21Z,2024-06-01T05:11:21Z,solves_issue
385470584,2754020406,2024-06-01T06:19:23Z,2024-06-01T06:19:23Z,doesnt_solve_issue
385952296,2758177669,2024-06-01T23:06:12Z,2024-06-01T23:06:12Z,doesnt_solve_issue
385417492,2753565260,2024-06-01T01:28:13Z,2024-06-01T01:28:13Z,doesnt_solve_issue
385947860,2758140506,2024-06-01T22:52:30Z,2024-06-01T22:52:30Z,doesnt_solve_issue
385951994,2758174617,2024-06-01T23:05:02Z,2024-06-01T23:05:02Z,doesnt_solve_issue
385432959,2753698461,2024-06-01T03:00:30Z,2024-06-01T03:00:30Z,doesnt_solve_issue
385400889,2753413765,2024-06-01T00:03:54Z,2024-06-01T00:03:54Z,doesnt_solve_issue
385764768,2756577929,2024-06-01T16:50:59Z,2024-06-01T16:50:59Z,doesnt_solve_issue
385795319,2756843912,2024-06-01T17:43:37Z,2024-06-01T17:43:37Z,solves_issue
385812838,2756988005,2024-06-01T18:11:54Z,2024-06-01T18:11:54Z,doesnt_solve_issue
385784731,2756745905,2024-06-01T17:24:24Z,2024-06-01T17:24:24Z,solves_issue
385761073,2756550718,2024-06-01T16:45:22Z,2024-06-01T16:45:22Z,doesnt_solve_issue
385794147,2756826863,2024-06-01T17:40:12Z,2024-06-01T17:40:12Z,doesnt_solve_issue
385827030,2757114636,2024-06-01T18:36:51Z,2024-06-01T18:36:51Z,solves_issue
385711814,2756129695,2024-06-01T15:22:02Z,2024-06-01T15:22:02Z,doesnt_solve_issue
385721188,2756207561,2024-06-01T15:37:56Z,2024-06-01T15:37:56Z,solves_issue
385649673,2755593455,2024-06-01T13:28:28Z,2024-06-01T13:28:28Z,doesnt_solve_issue
385843056,2757247554,2024-06-01T19:03:00Z,2024-06-01T19:03:00Z,doesnt_solve_issue
385848568,2757300898,2024-06-01T19:13:51Z,2024-06-01T19:13:51Z,solves_issue
385862521,2757414009,2024-06-01T19:36:57Z,2024-06-01T19:36:57Z,doesnt_solve_issue
385866980,2757449286,2024-06-01T19:43:58Z,2024-06-01T19:43:58Z,doesnt_solve_issue
385880070,2757557676,2024-06-01T20:06:40Z,2024-06-01T20:06:40Z,doesnt_solve_issue
385892584,2757663897,2024-06-01T20:30:44Z,2024-06-01T20:30:44Z,solves_issue
385860878,2757397315,2024-06-01T19:33:26Z,2024-06-01T19:33:26Z,doesnt_solve_issue
385610799,2755251652,2024-06-01T12:14:08Z,2024-06-01T12:14:08Z,doesnt_solve_issue
385620554,2755337772,2024-06-01T12:32:55Z,2024-06-01T12:32:55Z,doesnt_solve_issue
385572651,2754917309,2024-06-01T10:57:16Z,2024-06-01T10:57:16Z,doesnt_solve_issue
385581785,2754996924,2024-06-01T11:15:41Z,2024-06-01T11:15:41Z,doesnt_solve_issue
385620671,2755338948,2024-06-01T12:33:10Z,2024-06-01T12:33:10Z,solves_issue
385610704,2755262324,2024-06-01T12:16:27Z,2024-06-01T12:16:27Z,solves_issue
385529851,2754538998,2024-06-01T09:18:33Z,2024-06-01T09:18:33Z,doesnt_solve_issue
385531521,2754572540,2024-06-01T09:27:58Z,2024-06-01T09:27:58Z,doesnt_solve_issue
385542508,2754655322,2024-06-01T09:51:20Z,2024-06-01T09:51:20Z,doesnt_solve_issue
385909776,2757810081,2024-06-01T21:07:55Z,2024-06-01T21:07:55Z,solves_issue
385898524,2757714797,2024-06-01T20:43:11Z,2024-06-01T20:43:11Z,solves_issue
385909669,2757808371,2024-06-01T21:07:24Z,2024-06-01T21:07:24Z,doesnt_solve_issue
385507115,2754339275,2024-06-01T08:19:31Z,2024-06-01T08:19:31Z,doesnt_solve_issue
385499207,2754270549,2024-06-01T07:56:48Z,2024-06-01T07:56:48Z,solves_issue
385499207,2754271791,2024-06-01T07:57:14Z,2024-06-01T07:57:14Z,doesnt_solve_issue
385513422,2754393970,2024-06-01T08:36:49Z,2024-06-01T08:36:49Z,solves_issue
385454907,2753885068,2024-06-01T05:09:43Z,2024-06-01T05:09:43Z,solves_issue
385454907,2753887648,2024-06-01T05:11:13Z,2024-06-01T05:11:13Z,solves_issue
385452272,2753864047,2024-06-01T04:56:41Z,2024-06-01T04:56:41Z,solves_issue
385954897,2758200215,2024-06-01T23:14:35Z,2024-06-01T23:14:35Z,solves_issue
385409696,2753497180,2024-06-01T00:47:38Z,2024-06-01T00:47:38Z,doesnt_solve_issue
385417952,2753567427,2024-06-01T01:29:48Z,2024-06-01T01:29:48Z,solves_issue
385423730,2753618194,2024-06-01T02:02:48Z,2024-06-01T02:02:48Z,doesnt_solve_issue
385964440,2758286726,2024-06-01T23:49:19Z,2024-06-01T23:49:19Z,doesnt_solve_issue
385952566,2758180471,2024-06-01T23:07:19Z,2024-06-01T23:07:19Z,doesnt_solve_issue
385421520,2753600306,2024-06-01T01:51:00Z,2024-06-01T01:51:00Z,doesnt_solve_issue
385962494,2758275188,2024-06-01T23:44:28Z,2024-06-01T23:44:28Z,solves_issue
385427585,2753652301,2024-06-01T02:26:05Z,2024-06-01T02:26:05Z,solves_issue
385430665,2753679289,2024-06-01T02:46:02Z,2024-06-01T02:46:02Z,doesnt_solve_issue
385446937,2753818924,2024-06-01T04:28:27Z,2024-06-01T04:28:27Z,doesnt_solve_issue
385824982,2757097383,2024-06-01T18:33:29Z,2024-06-01T18:33:29Z,solves_issue
385757536,2756520475,2024-06-01T16:39:15Z,2024-06-01T16:39:15Z,doesnt_solve_issue
385800010,2756889273,2024-06-01T17:52:32Z,2024-06-01T17:52:32Z,solves_issue
385807849,2756944489,2024-06-01T18:03:01Z,2024-06-01T18:03:01Z,solves_issue
385824313,2757095280,2024-06-01T18:33:05Z,2024-06-01T18:33:05Z,doesnt_solve_issue
385761073,2756548259,2024-06-01T16:44:53Z,2024-06-01T16:44:53Z,doesnt_solve_issue
385825601,2757103360,2024-06-01T18:34:35Z,2024-06-01T18:34:35Z,doesnt_solve_issue
385793132,2756821341,2024-06-01T17:39:07Z,2024-06-01T17:39:07Z,doesnt_solve_issue
385716388,2756167646,2024-06-01T15:30:05Z,2024-06-01T15:30:05Z,doesnt_solve_issue
385687750,2755928633,2024-06-01T14:39:43Z,2024-06-01T14:39:43Z,doesnt_solve_issue
385706616,2756082670,2024-06-01T15:12:07Z,2024-06-01T15:12:07Z,doesnt_solve_issue
385694254,2755976208,2024-06-01T14:49:41Z,2024-06-01T14:49:41Z,doesnt_solve_issue
385742207,2756385587,2024-06-01T16:13:50Z,2024-06-01T16:13:50Z,solves_issue
385726909,2756254921,2024-06-01T15:47:38Z,2024-06-01T15:47:38Z,doesnt_solve_issue
385754518,2756491889,2024-06-01T16:33:43Z,2024-06-01T16:33:43Z,doesnt_solve_issue
385699360,2756022892,2024-06-01T14:59:30Z,2024-06-01T14:59:30Z,solves_issue
385719673,2756193241,2024-06-01T15:35:10Z,2024-06-01T15:35:10Z,solves_issue
385754336,2756490429,2024-06-01T16:33:25Z,2024-06-01T16:33:25Z,doesnt_solve_issue
385661761,2755699357,2024-06-01T13:51:21Z,2024-06-01T13:51:21Z,doesnt_solve_issue
385645697,2755558073,2024-06-01T13:21:08Z,2024-06-01T13:21:08Z,solves_issue
385668124,2755751022,2024-06-01T14:02:34Z,2024-06-01T14:02:34Z,doesnt_solve_issue
385680135,2755854927,2024-06-01T14:24:21Z,2024-06-01T14:24:21Z,doesnt_solve_issue
385858685,2757383167,2024-06-01T19:30:45Z,2024-06-01T19:30:45Z,doesnt_solve_issue
385851672,2757321024,2024-06-01T19:17:52Z,2024-06-01T19:17:52Z,solves_issue
385885478,2757604485,2024-06-01T20:16:49Z,2024-06-01T20:16:49Z,doesnt_solve_issue
385840074,2757222046,2024-06-01T18:57:59Z,2024-06-01T18:57:59Z,doesnt_solve_issue
385570078,2754895353,2024-06-01T10:51:56Z,2024-06-01T10:51:56Z,doesnt_solve_issue
385578272,2754967684,2024-06-01T11:09:03Z,2024-06-01T11:09:03Z,doesnt_solve_issue
385578280,2754967702,2024-06-01T11:09:03Z,2024-06-01T11:09:03Z,doesnt_solve_issue
385603803,2755191426,2024-06-01T12:00:38Z,2024-06-01T12:00:38Z,doesnt_solve_issue
385588638,2755059461,2024-06-01T11:30:10Z,2024-06-01T11:30:10Z,solves_issue
385520129,2754450389,2024-06-01T08:54:26Z,2024-06-01T08:54:26Z,solves_issue
385533150,2754583333,2024-06-01T09:31:01Z,2024-06-01T09:31:01Z,doesnt_solve_issue
385554689,2754761845,2024-06-01T10:19:21Z,2024-06-01T10:19:21Z,doesnt_solve_issue
385536139,2754598961,2024-06-01T09:35:28Z,2024-06-01T09:35:28Z,doesnt_solve_issue
385557663,2754788121,2024-06-01T10:25:43Z,2024-06-01T10:25:43Z,solves_issue
385524277,2754485405,2024-06-01T09:05:03Z,2024-06-01T09:05:03Z,doesnt_solve_issue
385552526,2754744416,2024-06-01T10:14:48Z,2024-06-01T10:14:48Z,doesnt_solve_issue
385523760,2754480475,2024-06-01T09:03:40Z,2024-06-01T09:03:40Z,doesnt_solve_issue
385914489,2757853224,2024-06-01T21:20:08Z,2024-06-01T21:20:08Z,doesnt_solve_issue
385488163,2754175583,2024-06-01T07:23:28Z,2024-06-01T07:23:28Z,doesnt_solve_issue
385497227,2754250938,2024-06-01T07:50:18Z,2024-06-01T07:50:18Z,doesnt_solve_issue
385507262,2754351209,2024-06-01T08:23:13Z,2024-06-01T08:23:13Z,solves_issue
385474200,2754051438,2024-06-01T06:33:32Z,2024-06-01T06:33:32Z,solves_issue
385475087,2754061458,2024-06-01T06:38:04Z,2024-06-01T06:38:04Z,solves_issue
385454907,2753887206,2024-06-01T05:10:58Z,2024-06-01T05:10:58Z,solves_issue
385962494,2758279466,2024-06-01T23:46:18Z,2024-06-01T23:46:18Z,solves_issue
385427585,2753652814,2024-06-01T02:26:23Z,2024-06-01T02:26:23Z,solves_issue
385435710,2753721922,2024-06-01T03:17:55Z,2024-06-01T03:17:55Z,solves_issue
385400375,2753408908,2024-06-01T00:01:30Z,2024-06-01T00:01:30Z,solves_issue
385401948,2753429755,2024-06-01T00:11:23Z,2024-06-01T00:11:23Z,doesnt_solve_issue
385823710,2757082843,2024-06-01T18:30:41Z,2024-06-01T18:30:41Z,doesnt_solve_issue
385825119,2757098863,2024-06-01T18:33:44Z,2024-06-01T18:33:44Z,doesnt_solve_issue
385787038,2756768925,2024-06-01T17:28:56Z,2024-06-01T17:28:56Z,doesnt_solve_issue
385757223,2756515057,2024-06-01T16:38:11Z,2024-06-01T16:38:11Z,doesnt_solve_issue
385820256,2757055840,2024-06-01T18:25:28Z,2024-06-01T18:25:28Z,doesnt_solve_issue
385778835,2756697233,2024-06-01T17:14:59Z,2024-06-01T17:14:59Z,doesnt_solve_issue
385716883,2756170076,2024-06-01T15:30:33Z,2024-06-01T15:30:33Z,doesnt_solve_issue
385741606,2756380049,2024-06-01T16:12:42Z,2024-06-01T16:12:42Z,doesnt_solve_issue
385713777,2756146547,2024-06-01T15:25:37Z,2024-06-01T15:25:37Z,doesnt_solve_issue
385709143,2756107754,2024-06-01T15:17:24Z,2024-06-01T15:17:24Z,doesnt_solve_issue
385696400,2755994534,2024-06-01T14:53:32Z,2024-06-01T14:53:32Z,solves_issue
385702119,2756045686,2024-06-01T15:04:14Z,2024-06-01T15:04:14Z,doesnt_solve_issue
385668002,2755749858,2024-06-01T14:02:20Z,2024-06-01T14:02:20Z,doesnt_solve_issue
385656710,2755661985,2024-06-01T13:43:16Z,2024-06-01T13:43:16Z,doesnt_solve_issue
385644440,2755549339,2024-06-01T13:19:12Z,2024-06-01T13:19:12Z,doesnt_solve_issue
385660433,2755694760,2024-06-01T13:50:19Z,2024-06-01T13:50:19Z,doesnt_solve_issue
385632660,2755442696,2024-06-01T12:56:17Z,2024-06-01T12:56:17Z,doesnt_solve_issue
385650295,2755597558,2024-06-01T13:29:19Z,2024-06-01T13:29:19Z,solves_issue
385857557,2757370207,2024-06-01T19:28:02Z,2024-06-01T19:28:02Z,solves_issue
385860878,2757397654,2024-06-01T19:33:30Z,2024-06-01T19:33:30Z,solves_issue
385864527,2757426952,2024-06-01T19:39:31Z,2024-06-01T19:39:31Z,solves_issue
385576737,2754953054,2024-06-01T11:05:42Z,2024-06-01T11:05:42Z,doesnt_solve_issue
385615445,2755294351,2024-06-01T12:23:31Z,2024-06-01T12:23:31Z,doesnt_solve_issue
385563958,2754841603,2024-06-01T10:38:37Z,2024-06-01T10:38:37Z,doesnt_solve_issue
385608926,2755235321,2024-06-01T12:10:32Z,2024-06-01T12:10:32Z,doesnt_solve_issue
385603732,2755191092,2024-06-01T12:00:34Z,2024-06-01T12:00:34Z,doesnt_solve_issue
385577768,2754963841,2024-06-01T11:08:08Z,2024-06-01T11:08:08Z,doesnt_solve_issue
385607247,2755222131,2024-06-01T12:07:32Z,2024-06-01T12:07:32Z,solves_issue
385531648,2754555917,2024-06-01T09:23:17Z,2024-06-01T09:23:17Z,doesnt_solve_issue
